user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address,class,hour_of_day,day_of_week,time_since_signup,user_transaction_count,country
144606,2015-04-26 10:37:16,2015-05-11 01:29:28,25,NWZTYKCFWABDW,Ads,Chrome,F,22,601215679,0,1,0,350.87,1,United States
180194,2015-03-30 19:30:29,2015-05-12 17:58:39,34,BGBURPQJNDJVB,Direct,IE,M,39,1514193858,1,17,1,1030.4694444444444,1,France
188141,2015-04-05 16:58:05,2015-06-02 06:22:57,46,VKJZWJFOPPBYU,Ads,IE,M,30,889173333,1,6,1,1381.4144444444444,1,United States
34183,2015-05-14 09:46:23,2015-09-01 01:07:07,36,ZINTARMUWYGDX,Ads,Chrome,F,42,2880955563,0,1,1,2631.345555555556,1,United States
359229,2015-03-08 20:58:20,2015-03-28 11:13:34,32,XUWMXPEKTMOZV,SEO,Chrome,M,40,1973722499,0,11,5,470.25388888888887,1,China
3357,2015-03-06 02:30:48,2015-05-21 18:54:51,46,SEHSCEPLQFLAH,Direct,Safari,F,34,701518369,0,18,3,1840.4008333333331,1,Libyan Arab Jamahiriya
142795,2015-05-13 05:39:06,2015-08-12 18:53:59,54,BEXBQQPZOYKET,SEO,Safari,F,23,51381215,0,18,2,2197.248055555556,1,United States
173249,2015-04-11 01:47:41,2015-05-24 01:35:23,47,RLWXMUKSBJDXH,SEO,Chrome,F,54,2740519489,0,1,6,1031.795,1,France
263913,2015-07-10 21:55:38,2015-07-25 01:43:25,22,LBNJHDTXMMQEY,Ads,Chrome,F,32,2637685577,0,1,5,339.7963888888889,1,United States
239395,2015-07-21 08:32:36,2015-10-11 17:48:06,11,CZYYAMAFBJDPC,SEO,Safari,F,22,1402866687,0,17,6,1977.2583333333332,1,France
45464,2015-01-01 09:31:21,2015-01-01 09:31:22,34,QEAFUMJNWECHM,Ads,FireFox,M,23,2395147457,1,9,3,0.0002777777777777,1,Canada
219175,2015-02-21 06:32:20,2015-03-09 04:10:59,36,RWKNRRQYJPYHF,SEO,Chrome,M,35,2259531257,0,4,0,381.64416666666665,1,United States
19742,2015-07-31 09:13:45,2015-11-17 00:36:19,29,MXBDRGVDATMWY,Direct,Safari,M,18,379109677,0,0,1,2607.376111111111,1,United States
334400,2015-03-14 16:28:41,2015-06-20 15:50:33,63,HORPEFAAPQUQL,Ads,Chrome,F,31,3793930075,0,15,5,2351.3644444444444,1,Unknown
235609,2015-04-15 12:26:32,2015-05-27 18:42:43,52,DKCPDSHWKCLDI,Ads,Chrome,M,45,3679739026,0,18,2,1014.2697222222222,1,Taiwan; Republic of China (ROC)
223184,2015-08-08 08:53:45,2015-11-30 11:18:33,64,ZFVIBPGJAAPDL,Ads,Chrome,F,37,3512521054,0,11,0,2738.4133333333334,1,United States
252535,2015-08-05 02:41:22,2015-09-19 00:24:23,44,JJHPCCBAEXZUL,SEO,Opera,M,30,4013703414,0,0,5,1077.7169444444444,1,Unknown
108462,2015-07-14 14:08:23,2015-07-17 20:04:01,9,YXYGZNHPBKXMR,Ads,Chrome,M,41,2877504231,0,20,4,77.92722222222223,1,United States
235553,2015-08-06 02:27:20,2015-08-29 13:41:52,33,CQMTLOXTOOYDB,Ads,Safari,M,28,1690328173,0,13,5,563.2422222222223,1,United States
353148,2015-07-26 19:25:45,2015-08-16 00:02:09,62,DVGKJGQBYPEFN,Ads,Chrome,M,23,166037764,0,0,6,484.6066666666667,1,United States
119946,2015-03-19 14:30:52,2015-07-05 12:54:03,18,FHKOZTEWAGPZB,Direct,FireFox,F,24,2250709456,0,12,6,2590.386388888889,1,United States
399079,2015-06-18 08:56:52,2015-08-14 12:30:25,27,DVMJZIHWFHRYP,Ads,Chrome,M,33,922980973,0,12,4,1371.559166666667,1,United States
168895,2015-05-25 21:09:31,2015-06-04 16:49:23,26,CRBPLDETHRCRT,SEO,IE,F,30,2271038789,0,16,3,235.66444444444448,1,France
109097,2015-01-08 10:28:06,2015-01-08 10:28:07,19,JJGOZIPGGOXLX,SEO,IE,M,26,1408658420,1,10,3,0.0002777777777777,1,Germany
323019,2015-01-18 08:45:57,2015-01-18 19:00:05,15,XDQRCRKPWQLMQ,Ads,Chrome,M,43,3793568622,0,19,6,10.235555555555557,1,Unknown
375204,2015-06-21 20:54:43,2015-08-20 02:01:55,16,VBSLAFXUPGAZV,Ads,Safari,F,42,1241636622,0,2,3,1421.12,1,United States
16625,2015-06-06 19:33:55,2015-08-21 15:43:16,42,GCWUENTWDJTNZ,SEO,IE,F,28,260779330,0,15,4,1820.1558333333328,1,United States
287203,2015-05-23 23:35:16,2015-07-28 01:58:51,29,FYMZJFSUCZNSC,SEO,FireFox,M,39,199671638,0,1,1,1562.3930555555555,1,United States
169752,2015-05-22 06:48:26,2015-08-03 11:11:04,29,IFUOZFLECUULY,Ads,Chrome,F,37,2752744605,0,11,0,1756.377222222222,1,Germany
201594,2015-06-28 01:38:50,2015-09-14 03:44:24,34,BZMTJUJPQXJJO,Direct,FireFox,M,33,3683355572,0,3,0,1874.0927777777777,1,China
214545,2015-01-08 11:24:24,2015-05-02 19:57:18,26,ZEPLPQNUAMVKX,Ads,Chrome,M,26,63230180,0,19,5,2744.548333333333,1,United States
280130,2015-07-13 11:02:03,2015-08-24 14:35:09,14,JQDNFHWJJPMYH,Direct,Safari,F,32,3127820649,1,14,0,1011.5516666666666,1,Argentina
185414,2015-01-16 00:47:36,2015-04-17 08:55:12,39,VOZVLXVKXDEVB,Ads,IE,M,43,682585672,0,8,4,2192.1266666666666,1,United States
129000,2015-07-28 21:28:04,2015-11-24 18:42:48,24,YPJRMCBVOLKFE,SEO,FireFox,M,32,3600295433,0,18,1,2853.245555555556,1,United States
38883,2015-01-18 18:40:09,2015-03-12 02:51:53,40,GKJHMPLUTOGCH,Ads,Chrome,F,20,1170521823,0,2,3,1256.1955555555555,1,Canada
284027,2015-01-28 08:30:31,2015-03-23 03:11:35,20,PTHZXRZRXSKST,Ads,Opera,M,26,3832567311,0,3,0,1290.6844444444444,1,Unknown
363642,2015-03-21 23:31:52,2015-07-10 04:26:57,76,OZRFITBRUCAMX,SEO,Chrome,F,39,2212537911,0,4,4,2644.9180555555554,1,Netherlands
181959,2015-02-06 08:40:16,2015-02-25 23:25:17,45,PNXKRRZNNMQUV,SEO,IE,M,23,1870481961,0,23,2,470.7502777777778,1,Philippines
337958,2015-01-11 23:18:06,2015-04-05 16:04:37,76,LICIWMHORSOKT,Ads,Chrome,M,42,1896377791,1,16,6,2008.7752777777775,1,China
245654,2015-01-26 10:53:22,2015-05-04 18:23:26,19,HCLHOUCGCRXKK,Ads,IE,M,19,3493118680,0,18,0,2359.501111111111,1,United States
288,2015-07-16 04:19:15,2015-10-05 02:22:46,29,HAUXOIRPAMDWI,SEO,Opera,M,30,2704524677,0,2,0,1942.058611111111,1,United States
305881,2015-03-15 06:24:24,2015-04-25 11:23:26,19,SZQPBZAEQLLIQ,Ads,Safari,M,41,2255798038,0,11,5,988.9838888888888,1,United States
140889,2015-07-18 06:40:51,2015-10-23 23:13:46,52,LZRSVTJZUEYAG,SEO,Chrome,M,40,3460097258,0,23,4,2344.5486111111118,1,United States
96326,2015-04-01 15:26:56,2015-05-04 21:42:18,28,OWQWBWUOBVVHJ,Ads,IE,M,27,414299681,0,21,0,798.2561111111111,1,United States
157669,2015-06-08 16:04:25,2015-07-13 15:58:57,45,ODHKRIURVIVCF,Direct,IE,M,30,2577338835,0,15,0,839.9088888888889,1,Japan
44211,2015-06-13 07:33:49,2015-06-18 13:23:54,33,QILLVTAXBTKYB,SEO,IE,F,41,3069990933,0,13,3,125.83472222222224,1,Bangladesh
359794,2015-08-06 14:13:10,2015-11-14 00:57:16,59,SRNJPLDBZSHZU,SEO,Chrome,F,40,2535664504,0,0,5,2386.735,1,Italy
91678,2015-03-06 02:11:46,2015-06-15 21:54:42,25,AECYRSMZKDLRT,SEO,IE,M,50,2396686911,0,21,0,2443.7155555555555,1,Canada
32441,2015-08-13 14:12:23,2015-10-09 18:40:52,14,XTEGHIXWBVAAK,SEO,FireFox,F,29,2545643406,0,18,4,1372.4747222222222,1,Norway
17690,2015-06-01 05:30:58,2015-06-10 10:19:04,53,HGIJWNDKAQLCQ,Ads,Chrome,M,46,1271639612,0,10,2,220.80166666666668,1,United States
102861,2015-05-01 16:50:28,2015-06-11 06:04:28,37,ZORMMFSNFFSQI,Direct,Chrome,M,27,1404625177,0,6,3,973.2333333333332,1,Sweden
200310,2015-04-01 12:10:19,2015-07-14 16:50:13,54,ULPXUJGKIICOW,Direct,IE,M,31,975329987,0,16,1,2500.665,1,China
381912,2015-02-03 11:20:47,2015-05-23 23:31:27,60,KUSSIZHPYCBPK,Direct,IE,F,33,549751173,0,23,5,2628.177777777778,1,United States
257206,2015-06-10 14:05:23,2015-09-28 04:57:00,39,NPPFVBEPCJUDY,Ads,Chrome,M,46,2170622525,0,4,0,2630.860277777778,1,Canada
283225,2015-03-22 09:23:45,2015-06-14 16:03:15,35,VIKQWYGZBWIZS,Direct,Chrome,M,26,4050833713,0,16,6,2022.6583333333333,1,Unknown
122948,2015-06-28 13:52:12,2015-10-04 16:47:13,43,NUOEAGQRHUNFO,SEO,Chrome,M,41,4129391756,0,16,6,2354.9169444444447,1,Unknown
214412,2015-02-07 17:58:42,2015-05-24 07:17:04,35,NLAOMFMBODJOD,SEO,Chrome,F,21,2097717184,0,7,6,2533.306111111111,1,Japan
288953,2015-05-16 12:32:36,2015-08-06 23:33:10,56,MRUAVDDTSTQZK,SEO,Chrome,M,28,880755999,0,23,3,1979.0094444444444,1,United States
179052,2015-04-11 13:31:38,2015-07-12 02:28:04,27,GJAZGYSWBQQNJ,SEO,Chrome,F,41,3869362893,0,2,6,2196.9405555555554,1,Unknown
175984,2015-04-17 03:15:24,2015-06-04 03:06:57,10,HFVLVGBUHLRBP,SEO,Chrome,M,32,4035203694,0,3,3,1151.8591666666666,1,Unknown
292488,2015-02-22 15:13:16,2015-03-27 01:44:44,83,AGSGMEAAHLNVC,Direct,FireFox,M,28,1247209590,0,1,4,778.5244444444445,1,United States
374525,2015-07-31 00:28:58,2015-09-02 17:27:13,71,VARZPHHUPPOGJ,Ads,Chrome,F,38,1846760471,0,17,2,808.9708333333333,1,China
175706,2015-01-10 12:29:37,2015-01-10 12:29:38,70,TAZRODZCWMOQJ,Ads,Opera,M,25,1091544625,1,12,5,0.0002777777777777,1,United States
212620,2015-06-22 23:39:15,2015-09-26 17:38:55,50,WRPWCDNSDRHLF,Direct,Chrome,F,42,950129947,0,17,5,2297.9944444444445,1,United States
243943,2015-06-09 17:59:14,2015-09-27 02:14:14,18,QVOUWJXJNELEK,SEO,IE,M,20,1262696348,0,2,6,2624.25,1,United States
5049,2015-01-03 17:40:36,2015-02-18 10:25:38,31,NQCQWQJEOYXBX,Direct,Safari,M,27,2060259375,0,10,2,1096.7505555555556,1,China
176788,2015-08-03 22:42:44,2015-11-26 09:16:44,17,WZZZSYCWGMMFB,SEO,Chrome,F,18,2671352005,0,9,3,2746.5666666666666,1,United States
272901,2015-07-29 16:13:14,2015-11-15 03:18:24,18,RCLEDZUUKPNJQ,SEO,Chrome,M,39,3147168065,0,3,6,2603.086111111111,1,Mexico
204986,2015-06-27 06:47:43,2015-07-21 18:58:05,37,XCHEFWTNYWWAL,Direct,FireFox,F,27,1856619457,0,18,1,588.1727777777778,1,Thailand
214659,2015-08-04 16:20:09,2015-08-27 00:59:35,13,VXNYWIXWPOFNR,Ads,IE,F,35,830271863,0,0,3,536.6572222222222,1,Malaysia
254040,2015-02-06 01:08:44,2015-04-18 13:47:09,36,HRWBVCXCLRICI,SEO,Safari,M,32,1791360364,0,13,5,1716.6402777777778,1,India
288928,2015-04-05 05:38:58,2015-08-02 11:36:35,18,XUSLZLWOZOATV,Ads,Chrome,M,22,4094926003,0,11,6,2861.9602777777777,1,Unknown
386000,2015-07-08 23:23:26,2015-09-20 12:27:30,56,LJUSERNQKINCY,SEO,Safari,F,21,2037601520,0,12,6,1765.0677777777778,1,Japan
95777,2015-02-10 10:48:05,2015-05-27 18:23:18,89,APMGGURHHPLTH,Direct,Chrome,F,39,3754299624,0,18,2,2551.5869444444443,1,China
233147,2015-06-10 08:04:38,2015-06-12 06:06:32,16,YUHNPIJBRZAYQ,Ads,IE,M,34,1476541322,0,6,4,46.031666666666666,1,Spain
39627,2015-04-24 14:59:01,2015-05-03 02:54:45,36,WDNTFLTHTBDYX,SEO,FireFox,F,46,4122318235,0,2,6,203.92888888888888,1,Unknown
273732,2015-07-26 17:37:19,2015-07-27 20:37:00,19,MMBFQALPAPEYT,Direct,Chrome,M,37,2181433313,0,20,0,26.994722222222222,1,United States
32321,2015-03-19 10:23:20,2015-06-13 04:51:09,12,OMZLLSMMXEYBG,SEO,Chrome,F,24,2062136735,0,4,5,2058.4636111111117,1,China
275977,2015-05-05 16:10:07,2015-06-13 10:51:59,78,XNSXFPUVGSHSV,Direct,Chrome,M,24,432318111,0,10,5,930.6977777777778,1,United Kingdom
344766,2015-02-24 05:27:02,2015-04-20 11:59:45,43,BZQDIMCTJCXZJ,Ads,Safari,F,25,2379032029,0,11,0,1326.5452777777778,1,United States
98500,2015-05-21 10:39:33,2015-06-13 10:56:13,30,PGQKDQBYVPZLA,Ads,IE,M,44,2959934428,0,10,5,552.2777777777778,1,Russian Federation
106962,2015-03-07 15:08:08,2015-05-22 04:07:36,21,AEBDJTYEVZUUB,SEO,Chrome,F,18,1598523749,0,4,4,1812.9911111111112,1,Russian Federation
312742,2015-06-08 13:47:01,2015-06-22 12:06:40,51,YPNZUQEGXMRDA,Ads,Chrome,F,26,810710118,0,12,0,334.3275,1,United States
290917,2015-08-03 07:52:00,2015-09-23 22:29:36,11,HVACDAANLDJRR,SEO,Chrome,F,23,3267767069,0,22,2,1238.6266666666668,1,Sweden
211622,2015-06-26 11:20:04,2015-10-13 08:12:20,46,NNKEIQLEWYVQE,Ads,Safari,M,39,4034952779,1,8,1,2612.871111111111,1,Unknown
293785,2015-05-15 15:28:19,2015-06-03 19:05:20,34,NVMXOHUIREOXI,Ads,IE,M,20,1987872241,0,19,2,459.61694444444447,1,China
351867,2015-01-09 02:38:28,2015-05-07 07:32:13,51,NESQGMRFHGVKR,SEO,FireFox,F,29,1776974837,0,7,3,2836.895833333333,1,Malawi
92452,2015-05-29 04:14:18,2015-09-24 08:26:17,77,YBZPTPMLAWHPN,SEO,Chrome,F,36,3177875337,0,8,3,2836.199722222222,1,Brazil
239534,2015-01-24 11:20:21,2015-05-20 11:33:14,75,FWMODDLLEEYWP,Ads,Chrome,M,40,603435571,0,11,2,2784.214722222222,1,United States
78258,2015-07-12 00:25:41,2015-09-27 08:54:15,22,RHKYKOMRKHSCG,SEO,Chrome,M,24,27371147,0,8,6,1856.476111111111,1,Taiwan; Republic of China (ROC)
150721,2015-01-04 01:42:41,2015-02-02 23:12:43,22,DSNKQACSIJCTY,Direct,Chrome,M,28,2147159091,0,23,0,717.5005555555556,1,Unknown
21120,2015-08-10 03:06:57,2015-09-29 15:42:34,24,MRLQKHHIVUUOB,SEO,FireFox,M,31,578055145,0,15,1,1212.5936111111112,1,United States
114921,2015-03-24 15:31:09,2015-06-29 01:11:03,34,IPFQRXULQLNRR,SEO,IE,M,28,1639705126,0,1,0,2313.665,1,United States
283713,2015-01-06 22:40:41,2015-01-07 01:13:24,34,QVRGLRMSQEUHQ,Ads,Chrome,F,33,785564596,0,1,2,2.5452777777777778,1,Israel
175838,2015-07-14 03:03:33,2015-10-16 14:06:21,42,UZNQTONMPIOLM,Ads,Safari,M,27,3966243558,0,14,4,2267.0466666666666,1,Unknown
78466,2015-01-23 22:42:53,2015-03-20 18:09:44,50,AAGIVWIGPREWM,Direct,FireFox,F,26,1242509127,0,18,4,1339.4475,1,Canada
149065,2015-07-08 23:22:18,2015-09-25 21:51:48,57,SYAONKGNZVWUK,Ads,IE,M,21,1870367108,0,21,4,1894.4916666666663,1,China
59312,2015-04-06 15:02:57,2015-07-28 16:16:44,11,PDTOZOQKFKOOT,Ads,Opera,F,44,2221619146,0,16,1,2713.2297222222223,1,United States
198780,2015-05-09 16:12:11,2015-05-09 23:42:48,21,BGBOTHCUCMOEF,Direct,IE,M,37,2181190752,0,23,5,7.510277777777778,1,United States
76668,2015-07-13 20:35:29,2015-09-09 20:22:05,13,NVKXTCQNRCKGQ,Ads,Chrome,F,36,2306923929,0,20,2,1391.7766666666666,1,United States
52164,2015-04-22 13:20:30,2015-05-27 05:58:22,38,MPVESPTKXAOYI,Ads,Chrome,F,18,2325250943,0,5,2,832.6311111111111,1,United States
131856,2015-03-25 09:14:54,2015-06-14 21:11:25,31,ZNBACJJQDZHRZ,Ads,FireFox,M,33,1116707055,0,21,6,1955.9419444444443,1,United States
339594,2015-04-19 13:10:39,2015-06-30 06:40:23,31,WUUXLFYDVNZWI,Ads,Chrome,M,24,2452184809,0,6,1,1721.4955555555557,1,United States
348875,2015-03-13 09:16:48,2015-06-06 07:23:47,16,IQLPGEXYDTIUW,Direct,Chrome,F,25,3105202051,0,7,5,2038.1163888888889,1,Russian Federation
82276,2015-04-30 16:27:28,2015-05-27 01:20:34,58,HHUANRRNEDXDJ,Direct,Chrome,M,27,1595189437,0,1,2,632.885,1,Spain
304502,2015-01-05 08:43:57,2015-04-19 09:07:00,57,DDZSCWBHTGVTW,Ads,IE,F,28,327077537,0,9,6,2496.3841666666667,1,United States
273889,2015-03-10 09:10:33,2015-05-22 19:07:36,40,LDNKIBDQROGJG,SEO,IE,F,34,2081493139,0,19,4,1761.950833333333,1,China
397050,2015-01-26 05:43:35,2015-02-03 08:29:08,62,JQKDBQJQLXGKX,Ads,IE,M,51,4019242708,0,8,1,194.75916666666663,1,Unknown
64260,2015-05-09 03:44:06,2015-07-02 19:39:41,42,FNXGWBLLAZOPC,SEO,Chrome,M,29,3773215735,0,19,3,1311.9263888888888,1,Unknown
301567,2015-06-22 21:49:57,2015-07-05 12:22:55,22,JQEANBKTMZWEK,SEO,Chrome,M,36,1497835459,0,12,6,302.5494444444444,1,Poland
287894,2015-03-16 17:46:55,2015-04-24 08:31:33,66,KQONOBVNZUEUD,SEO,IE,M,28,3406955083,0,8,4,926.7438888888888,1,China
82767,2015-08-04 09:20:22,2015-08-27 05:58:54,64,NMUBVFGDVOYPW,Ads,IE,F,22,416692397,0,5,3,548.6422222222222,1,United States
252389,2015-01-27 16:54:19,2015-03-29 07:07:10,39,LIOUEBNEJINLV,Direct,IE,F,51,366959596,0,7,6,1454.2141666666666,1,United States
81034,2015-06-08 22:06:29,2015-06-19 16:15:41,10,NKNMRMSLRTDDG,SEO,IE,M,28,254816286,0,16,4,258.1533333333333,1,United States
193114,2015-08-05 12:03:03,2015-10-11 18:14:22,33,CYACVKMXPJRUL,Ads,Safari,M,25,2968709890,0,18,6,1614.1886111111112,1,Italy
242228,2015-08-15 09:14:23,2015-08-26 13:15:57,33,QNBLNTOTUUZBP,Ads,IE,F,30,811468438,0,13,2,268.0261111111111,1,United States
368389,2015-05-17 09:14:39,2015-08-16 12:07:32,69,EBJDOFSEKLDFU,Ads,FireFox,F,30,1975574127,0,12,6,2186.881388888889,1,India
295471,2015-02-24 04:22:15,2015-05-08 08:25:06,22,VNYQWVRTBLCAZ,Ads,FireFox,M,40,740924581,0,8,4,1756.0475,1,United States
237127,2015-03-22 14:46:31,2015-04-25 03:08:14,46,BSQYUEDQTPRFS,Ads,Chrome,F,41,1176268183,0,3,5,804.3619444444445,1,Canada
379071,2015-01-27 06:52:54,2015-05-06 01:06:53,67,HSYJVNTJRAZUG,Direct,Chrome,M,21,3265592300,0,1,2,2370.2330555555554,1,United Kingdom
220954,2015-03-27 16:43:08,2015-04-14 18:29:44,54,IBVOQZWHKUFLF,Ads,IE,M,50,4291406411,0,18,1,433.7766666666666,1,Unknown
203403,2015-01-13 01:31:13,2015-01-23 04:55:15,54,MJGRVFWVYFIFC,Ads,IE,M,29,3431530957,1,4,4,243.40055555555557,1,United States
37155,2015-02-10 07:03:09,2015-05-30 21:40:32,30,MTYWHQNUXWKZB,SEO,IE,F,33,3652922353,0,21,5,2630.623055555556,1,Germany
362813,2015-01-18 20:21:27,2015-04-16 10:01:00,61,FNQERGWYDYOBV,Ads,Chrome,F,31,4144419894,0,10,3,2101.659166666667,1,Unknown
272312,2015-02-26 17:16:35,2015-05-18 11:28:48,48,TICAUBXGBPWIV,Direct,FireFox,F,29,2013081188,0,11,0,1938.203611111111,1,China
138094,2015-05-05 17:30:37,2015-06-28 18:45:33,58,HOMJWYRKKNZHO,SEO,Chrome,M,23,515408151,0,18,6,1297.2488888888888,1,United States
94911,2015-08-05 13:17:37,2015-11-11 10:11:21,12,UYZQTLKCBKHZY,SEO,Chrome,F,29,2756191116,0,10,2,2348.895555555556,1,United States
126017,2015-01-05 13:23:32,2015-01-05 13:23:33,29,JRUAQKEMLERVR,Ads,Chrome,M,30,839958035,1,13,0,0.0002777777777777,1,United States
255333,2015-06-18 14:54:14,2015-07-14 19:20:28,24,WDQEBHOHFFQLO,SEO,Safari,F,27,3036046986,0,19,1,628.4372222222222,1,Indonesia
103028,2015-08-01 14:19:34,2015-10-30 09:51:53,53,MQFFPTIFXDWNX,SEO,IE,M,41,1537728207,0,9,4,2155.538611111111,1,France
143173,2015-05-16 09:10:47,2015-08-20 00:13:07,79,YFXCNKNIKDPGC,Direct,Chrome,M,30,2314129152,0,0,3,2295.038888888889,1,United States
298283,2015-07-03 18:36:06,2015-10-03 21:16:41,69,TRPNNVSSIBJJQ,SEO,FireFox,M,32,1817027813,0,21,5,2210.676388888889,1,United States
255316,2015-07-11 06:11:44,2015-08-31 21:18:22,63,ASDJCGAMFTKWS,Ads,Chrome,M,58,1391602345,0,21,0,1239.1105555555555,1,France
351967,2015-03-31 01:58:03,2015-06-26 13:35:30,23,EHJPHNMPNRSZH,Ads,IE,M,47,1907775874,0,13,4,2099.6241666666665,1,Viet Nam
191987,2015-08-09 01:10:08,2015-11-24 10:00:07,25,NBQVAJDXJSXLT,Ads,IE,F,23,2096924472,0,10,1,2576.833055555556,1,Australia
309852,2015-06-07 18:22:41,2015-07-18 10:32:25,19,TERMEOFLIRMLM,Ads,IE,M,22,495817455,1,10,5,976.1622222222222,1,United States
362881,2015-07-05 07:45:59,2015-07-18 11:46:59,31,JCBOFJTSFQAGV,Ads,Chrome,M,27,4132419397,0,11,5,316.01666666666665,1,Unknown
323269,2015-01-30 13:51:22,2015-03-15 03:47:41,41,MYRCNYWQCGKBJ,SEO,IE,F,41,2410438089,0,3,6,1045.9386111111112,1,United States
86165,2015-05-05 08:55:06,2015-06-15 02:09:34,14,SJWOJUHXEBOAF,SEO,IE,M,27,2315929353,0,2,0,977.2411111111112,1,Canada
166806,2015-08-02 12:22:19,2015-09-29 17:59:28,27,XYATXPMWHEPWD,Ads,Safari,M,36,2059297590,0,17,1,1397.6191666666666,1,China
392366,2015-03-30 20:50:19,2015-05-13 10:38:13,73,BKZYPBBZCIHAK,SEO,IE,F,33,833732733,0,10,2,1045.7983333333334,1,Australia
342271,2015-05-07 21:46:23,2015-06-11 20:31:21,63,XTCURISGDFTXV,Ads,FireFox,M,35,251288238,0,20,3,838.7494444444444,1,Viet Nam
266697,2015-08-03 08:13:01,2015-10-26 08:50:04,38,COLNISDVJLUTJ,Direct,Chrome,F,28,3280874297,0,8,0,2016.6175,1,Turkey
47098,2015-07-02 17:13:42,2015-08-22 20:14:13,10,TWSBIPICEGHTH,SEO,Safari,F,28,3811998760,0,20,5,1227.0086111111111,1,Unknown
244214,2015-05-13 10:49:31,2015-06-13 18:22:54,17,WZMODHMIHNXTP,SEO,Safari,F,25,2177190112,0,18,5,751.5563888888889,1,United States
225715,2015-02-11 21:02:12,2015-05-17 00:47:31,28,BGUEPAQRQFZXH,Ads,FireFox,F,35,4050861132,0,0,6,2259.755277777778,1,Unknown
45447,2015-06-16 06:21:09,2015-09-26 10:14:14,29,OPXEYPLAAWSXV,SEO,Safari,M,35,1412463694,0,10,5,2451.884722222222,1,Norway
234721,2015-01-04 03:47:18,2015-03-26 12:04:27,56,KFBISQDGNLCFY,Ads,IE,F,44,3200606674,0,12,3,1952.2858333333331,1,Belize
225063,2015-03-28 19:37:23,2015-04-17 20:40:20,15,SCTTWBDBWWIVY,Ads,Safari,F,31,3957551480,0,20,4,481.0491666666667,1,Unknown
77044,2015-02-16 04:18:59,2015-05-31 08:39:04,11,HQBDRVEPXFZGV,SEO,Chrome,M,28,2172084596,1,8,6,2500.3347222222224,1,United States
337413,2015-01-07 12:58:55,2015-03-18 05:57:55,56,TIHHAKCAIKLKB,Ads,FireFox,F,42,2826197861,0,5,2,1672.9833333333331,1,United States
132415,2015-05-29 23:33:55,2015-07-22 06:12:49,19,VSAWLHILKHRPM,Ads,Chrome,F,39,622879915,0,6,2,1278.6483333333333,1,France
126341,2015-01-31 11:56:25,2015-03-12 15:16:19,23,QVPXUCVXCZPNS,Ads,Chrome,M,36,4287261798,0,15,3,963.3316666666668,1,Unknown
196933,2015-08-15 09:57:47,2015-11-04 01:46:24,55,PNKUDMZBAGECH,Ads,Chrome,M,23,3661688480,0,1,2,1935.8102777777776,1,China
326156,2015-02-11 04:25:12,2015-02-23 19:04:37,66,VAKRUKDBZQDNV,SEO,Chrome,F,33,2937137138,0,19,0,302.65694444444443,1,China
233730,2015-05-04 18:39:51,2015-06-01 18:54:21,23,AQBBPOFEHSFFO,Direct,Chrome,M,19,2392883943,0,18,0,672.2416666666667,1,Canada
229364,2015-06-10 04:20:05,2015-09-28 03:51:06,14,OAVESYHCSFSTI,Ads,IE,M,25,1006910077,0,3,0,2639.516944444445,1,China
269199,2015-01-25 13:58:12,2015-02-27 16:45:06,28,IABRRWYFGSBAP,SEO,Chrome,F,23,1703274206,0,16,4,794.7816666666666,1,China
106734,2015-07-12 11:58:43,2015-10-07 08:32:26,12,BLZLIPNTGQFWL,SEO,Chrome,F,22,4247007418,0,8,2,2084.5619444444446,1,Unknown
275095,2015-07-24 17:59:47,2015-09-06 16:15:54,56,EXRRZYWHFLVKW,Ads,Safari,F,34,602873237,0,16,6,1054.268611111111,1,United States
6263,2015-02-25 23:50:56,2015-03-13 23:19:56,27,HJZTUIVTIAFXC,Ads,Chrome,M,25,1070141771,0,23,4,383.48333333333335,1,United States
108710,2015-01-10 16:50:21,2015-01-10 16:50:22,19,QRMOMDDTIIUVW,Ads,Chrome,F,24,1509972904,1,16,5,0.0002777777777777,1,France
331144,2015-01-12 17:23:45,2015-05-03 06:45:12,77,AHZSUVLDLJKXB,Direct,Safari,F,19,1364129151,0,6,6,2653.3575,1,United Kingdom
380940,2015-04-18 11:55:25,2015-06-04 21:46:19,21,JYFZYKSXRHJXK,Ads,FireFox,M,32,5121448,0,21,3,1137.8483333333334,1,Unknown
319252,2015-07-14 07:28:33,2015-07-18 10:01:04,15,LSIVUZYDMMHDR,SEO,Chrome,M,26,52066422,0,10,5,98.54194444444444,1,United States
67910,2015-03-23 21:20:17,2015-05-24 08:53:47,64,CQXRUYBUDASYO,Ads,Chrome,M,39,2860151855,0,8,6,1475.5583333333334,1,United States
36323,2015-06-29 06:04:16,2015-08-15 21:20:06,10,HZYTVIZQWBMDD,Direct,Chrome,M,25,2092255337,0,21,5,1143.263888888889,1,Australia
149996,2015-01-07 10:49:23,2015-05-06 11:03:34,12,KEJFJUYXQEAVG,SEO,IE,F,23,1757124924,0,11,2,2856.236388888889,1,United States
98856,2015-08-03 21:17:12,2015-11-03 11:00:04,37,RFJLEGQNNEQIH,SEO,IE,M,34,4030080295,0,11,1,2197.7144444444443,1,Unknown
127314,2015-01-09 11:54:41,2015-05-03 08:00:53,53,OAWYZEQFJVPMI,Ads,FireFox,M,25,2808768597,0,8,6,2732.103333333333,1,United States
